ID,SITENO,DATE,LONGITUDE,LATITUDE,CL,TDS,GROUNDWATE,TEMPRETURE
276,SZ3,2008-10-15,113.8702600000,22.5747100000,49.3515000000,92.6095500000,1.5700000000,25.3500000000
297,SZ3,2008-11-15,113.8702600000,22.5747100000,62.7785500000,206.5114000000,1.2150000000,25.6500000000
318,SZ3,2008-11-27,113.8702600000,22.5747100000,69.4800000000,284.4500000000,1.1600000000,25.9000000000
339,SZ3,2008-12-15,113.8702600000,22.5747100000,69.0785500000,274.0395500000,1.1700000000,26.5000000000
360,SZ3,2008-12-23,113.8702600000,22.5747100000,72.9500000000,280.5800000000,1.1800000000,27.1000000000
381,SZ3,2009-01-05,113.8702600000,22.5747100000,121.9983500000,418.2160500000,1.1550000000,26.4000000000
402,SZ3,2009-01-18,113.8702600000,22.5747100000,163.9400000000,531.4900000000,1.1300000000,25.7000000000
423,SZ3,2009-02-01,113.8702600000,22.5747100000,130.1472000000,458.5488000000,1.2700000000,24.9000000000
444,SZ3,2009-02-21,113.8702600000,22.5747100000,107.2000000000,423.8200000000,1.4100000000,24.1000000000
465,SZ3,2009-03-01,113.8702600000,22.5747100000,78.7644000000,372.2031000000,1.3300000000,24.9500000000
486,SZ3,2009-03-20,113.8702600000,22.5747100000,47.2400000000,305.9900000000,1.2500000000,25.8000000000
507,SZ3,2009-04-15,113.8702600000,22.5747100000,43.8700000000,356.7500000000,1.7100000000,25.5000000000
528,SZ3,2009-04-30,113.8702600000,22.5747100000,60.7450000000,338.1525000000,1.4650000000,25.3500000000
549,SZ3,2009-05-15,113.8702600000,22.5747100000,77.6200000000,319.5550000000,1.2200000000,25.2000000000
570,SZ3,2009-05-30,113.8702600000,22.5747100000,52.2971698113,284.4674887892,1.1278026906,22.6000000000
591,SZ3,2009-06-15,113.8702600000,22.5747100000,48.0400000000,316.3900000000,1.2700000000,24.9000000000
612,SZ3,2009-06-30,113.8702600000,22.5747100000,51.1394230769,247.1137387387,1.9671361502,22.7400000000
630,SZ3,2009-07-15,113.8702600000,22.5747100000,54.9000000000,260.2650000000,2.3700000000,25.2000000000
648,SZ3,2009-07-30,113.8702600000,22.5747100000,55.5439024390,296.1244343891,1.6919431280,22.7700000000
666,SZ3,2009-08-15,113.8702600000,22.5747100000,57.6100000000,349.5350000000,1.5900000000,25.0000000000
684,SZ3,2009-08-30,113.8702600000,22.5747100000,40.6600000000,185.0300000000,1.5900000000,25.0000000000
702,SZ3,2009-09-15,113.8702600000,22.5747100000,40.6600000000,185.0300000000,1.4700000000,25.0000000000
720,SZ3,2009-09-30,113.8702600000,22.5747100000,55.9433962264,250.5515695067,1.3200000000,25.0000000000
738,SZ3,2009-10-15,113.8702600000,22.5747100000,77.9400000000,373.7000000000,1.2100000000,25.2000000000
756,SZ3,2009-10-30,113.8702600000,22.5747100000,76.5500000000,387.8900000000,1.1600000000,25.2000000000
774,SZ3,2009-11-15,113.8702600000,22.5747100000,79.2608144621,374.1726904277,1.0900000000,
254,SZ3,2009-11-30,113.8702600000,22.5747100000,54.9249589846,253.8159335789,0.9800000000,
464,SZ3,2009-12-15,113.8702600000,22.5747100000,63.6367333240,251.1751532095,0.8800000000,
506,SZ3,2009-12-30,113.8702600000,22.5747100000,65.6267225380,269.5330831956,0.8200000000,
4,SZ4,2008-03-05,113.8781100000,22.5985300000,83.9860627752,172.9556003676,2.8399152905,
22,SZ4,2008-03-25,113.8781100000,22.5985300000,83.0532378394,163.4332866028,2.8074681471,
40,SZ4,2008-04-10,113.8781100000,22.5985300000,85.7445915509,143.2491006252,2.7743344929,
58,SZ4,2008-04-25,113.8781100000,22.5985300000,81.8187161565,144.9117378481,3.2354934676,
76,SZ4,2008-05-10,113.8781100000,22.5985300000,81.8059053265,140.2239289599,3.2987575605,
94,SZ4,2008-05-25,113.8781100000,22.5985300000,84.6792786537,139.2598992586,3.3706473911,
112,SZ4,2008-06-10,113.8781100000,22.5985300000,84.0979546248,130.5574096469,4.1264728262,
130,SZ4,2008-06-25,113.8781100000,22.5985300000,84.5418612245,131.8792522796,4.1950971836,25.4000000000
151,SZ4,2008-07-10,113.8781100000,22.5985300000,45.2000000000,65.2500000000,4.1204607497,26.5000000000
172,SZ4,2008-07-25,113.8781100000,22.5985300000,51.2000000000,70.2500000000,4.0807126492,26.4000000000
193,SZ4,2008-08-10,113.8781100000,22.5985300000,48.8300000000,77.5500000000,4.0500000000,25.4000000000
214,SZ4,2008-08-25,113.8781100000,22.5985300000,80.5382240000,129.3258720000,4.0050000000,25.5000000000
235,SZ4,2008-09-15,113.8781100000,22.5985300000,106.0512000000,171.1536000000,4.0050000000,25.5000000000
256,SZ4,2008-09-25,113.8781100000,22.5985300000,172.1100000000,279.0200000000,3.9600000000,25.6000000000
277,SZ4,2008-10-15,113.8781100000,22.5985300000,140.8968000000,229.7889000000,3.8800000000,25.5500000000
298,SZ4,2008-11-15,113.8781100000,22.5985300000,121.9165000000,307.4290500000,3.5050000000,26.0500000000
319,SZ4,2008-11-27,113.8781100000,22.5985300000,111.1700000000,378.8900000000,3.2100000000,26.6000000000
340,SZ4,2008-12-15,113.8781100000,22.5985300000,134.7912000000,374.9971500000,3.2300000000,26.6000000000
361,SZ4,2008-12-23,113.8781100000,22.5985300000,166.7500000000,394.3000000000,3.2500000000,26.6000000000
382,SZ4,2009-01-05,113.8781100000,22.5985300000,105.6368000000,321.4063500000,3.2350000000,26.0500000000
403,SZ4,2009-01-18,113.8781100000,22.5985300000,38.3700000000,229.7900000000,3.2200000000,25.5000000000
424,SZ4,2009-02-01,113.8781100000,22.5985300000,105.8928000000,325.3104000000,3.4450000000,24.8500000000
445,SZ4,2009-02-21,113.8781100000,22.5985300000,182.2400000000,447.9400000000,3.6700000000,24.2000000000
466,SZ4,2009-03-01,113.8781100000,22.5985300000,187.6035000000,443.5317000000,3.7050000000,24.2500000000
487,SZ4,2009-03-20,113.8781100000,22.5985300000,185.6100000000,421.7300000000,3.7400000000,24.3000000000
508,SZ4,2009-04-15,113.8781100000,22.5985300000,195.7400000000,465.6700000000,3.6300000000,25.0000000000
529,SZ4,2009-04-30,113.8781100000,22.5985300000,182.2400000000,415.1125000000,3.6400000000,25.3000000000
550,SZ4,2009-05-15,113.8781100000,22.5985300000,168.7400000000,364.5550000000,3.6500000000,25.6000000000
571,SZ4,2009-05-30,113.8781100000,22.5985300000,183.0471698113,388.5123318386,3.2869955157,22.9000000000
592,SZ4,2009-06-15,113.8781100000,22.5985300000,202.4600000000,456.0700000000,3.6700000000,25.2000000000
613,SZ4,2009-06-30,113.8781100000,22.5985300000,182.2980769231,374.0563063063,3.4530516432,23.0800000000
631,SZ4,2009-07-15,113.8781100000,22.5985300000,185.3000000000,401.5800000000,3.6800000000,25.6000000000
649,SZ4,2009-07-30,113.8781100000,22.5985300000,201.4146341463,456.9638009050,3.6161137441,23.0700000000
667,SZ4,2009-08-15,113.8781100000,22.5985300000,213.5000000000,539.4000000000,3.8600000000,25.3000000000
685,SZ4,2009-08-30,113.8781100000,22.5985300000,213.5000000000,383.1100000000,3.8600000000,25.3000000000
703,SZ4,2009-09-15,113.8781100000,22.5985300000,213.5000000000,383.1100000000,3.6500000000,25.4000000000
721,SZ4,2009-09-30,113.8781100000,22.5985300000,188.6273584906,321.5336322870,3.5800000000,25.4000000000
739,SZ4,2009-10-15,113.8781100000,22.5985300000,186.3900000000,333.9100000000,3.5200000000,25.1000000000
757,SZ4,2009-10-30,113.8781100000,22.5985300000,192.4200000000,320.1400000000,3.4700000000,25.1000000000
135,SZ4,2009-11-15,113.8781100000,22.5985300000,182.6694070542,308.5576893256,3.4300000000,
261,SZ4,2009-11-30,113.8781100000,22.5985300000,180.6104871984,316.6280053228,3.3900000000,
366,SZ4,2009-12-15,113.8781100000,22.5985300000,169.9341253926,314.3796378812,3.3100000000,
513,SZ4,2009-12-30,113.8781100000,22.5985300000,142.7264603145,319.9523521930,3.2300000000,
5,SZ5,2008-03-05,113.9540000000,22.5552300000,52.2287291147,161.5579376531,0.7088930872,
23,SZ5,2008-03-25,113.9540000000,22.5552300000,54.8795291348,141.4770615122,0.6699297536,
41,SZ5,2008-04-10,113.9540000000,22.5552300000,50.4557524260,131.5890939264,0.7334962725,
59,SZ5,2008-04-25,113.9540000000,22.5552300000,53.9578707385,128.5009342210,1.0993435850,
77,SZ5,2008-05-10,113.9540000000,22.5552300000,50.8096604015,124.2511918222,1.5600326037,
95,SZ5,2008-05-25,113.9540000000,22.5552300000,44.5554403467,113.4520385034,1.8389842622,
113,SZ5,2008-06-10,113.9540000000,22.5552300000,43.8846444952,102.9201909129,3.9808548935,
131,SZ5,2008-06-25,113.9540000000,22.5552300000,46.2431183673,97.8877953394,4.8780000000,25.8900000000
152,SZ5,2008-07-10,113.9540000000,22.5552300000,48.2000000000,120.4500000000,3.6719700000,26.9000000000
173,SZ5,2008-07-25,113.9540000000,22.5552300000,45.6000000000,100.5800000000,3.8543286344,26.8000000000
194,SZ5,2008-08-10,113.9540000000,22.5552300000,38.3700000000,92.0300000000,2.9100000000,26.1000000000
215,SZ5,2008-08-25,113.9540000000,22.5552300000,43.0054560000,95.7763040000,2.7500000000,26.0000000000
236,SZ5,2008-09-15,113.9540000000,22.5552300000,44.3328000000,92.1552000000,2.7500000000,26.0000000000
257,SZ5,2008-09-25,113.9540000000,22.5552300000,53.9900000000,99.9600000000,3.5900000000,25.9000000000
278,SZ5,2008-10-15,113.9540000000,22.5552300000,49.3515000000,102.0987000000,3.5750000000,25.8500000000
299,SZ5,2008-11-15,113.9540000000,22.5552300000,57.4920500000,232.1427500000,3.5050000000,26.1500000000
320,SZ5,2008-11-27,113.9540000000,22.5552300000,59.7800000000,319.6500000000,3.4500000000,26.5000000000
341,SZ5,2008-12-15,113.9540000000,22.5552300000,69.4277500000,331.3423000000,3.4350000000,26.4500000000
362,SZ5,2008-12-23,113.9540000000,22.5552300000,83.3700000000,363.5300000000,3.4200000000,26.4000000000
383,SZ5,2009-01-05,113.9540000000,22.5552300000,68.0830000000,332.2677000000,3.4200000000,25.7500000000
404,SZ5,2009-01-18,113.9540000000,22.5552300000,48.8300000000,281.6500000000,3.4200000000,25.1000000000
425,SZ5,2009-02-01,113.9540000000,22.5552300000,50.8800000000,276.7584000000,3.0400000000,25.0000000000
446,SZ5,2009-02-21,113.9540000000,22.5552300000,57.1700000000,294.9300000000,2.6600000000,24.9000000000
467,SZ5,2009-03-01,113.9540000000,22.5552300000,48.0879000000,313.0890000000,2.2600000000,24.7000000000
488,SZ5,2009-03-20,113.9540000000,22.5552300000,37.1200000000,318.9700000000,1.8600000000,24.5000000000
509,SZ5,2009-04-15,113.9540000000,22.5552300000,43.8700000000,244.2900000000,1.9100000000,24.6000000000
530,SZ5,2009-04-30,113.9540000000,22.5552300000,42.1800000000,237.9875000000,1.7150000000,24.3500000000
551,SZ5,2009-05-15,113.9540000000,22.5552300000,40.4900000000,231.6850000000,1.5200000000,24.1000000000
572,SZ5,2009-05-30,113.9540000000,22.5552300000,36.2523584906,176.8441704036,1.5650224215,21.6100000000
593,SZ5,2009-06-15,113.9540000000,22.5552300000,37.7400000000,185.6800000000,1.8200000000,23.8000000000
614,SZ5,2009-06-30,113.9540000000,22.5552300000,41.2427884615,166.5394144144,4.6737089202,21.7400000000
632,SZ5,2009-07-15,113.9540000000,22.5552300000,44.6100000000,184.5850000000,6.0300000000,24.1000000000
650,SZ5,2009-07-30,113.9540000000,22.5552300000,38.1512195122,172.4649321267,2.7867298578,22.0500000000
668,SZ5,2009-08-15,113.9540000000,22.5552300000,37.2700000000,192.5700000000,1.9100000000,24.3000000000
686,SZ5,2009-08-30,113.9540000000,22.5552300000,50.8300000000,233.1100000000,1.9100000000,24.3000000000
704,SZ5,2009-09-15,113.9540000000,22.5552300000,50.8300000000,233.1100000000,1.8200000000,24.6000000000
722,SZ5,2009-09-30,113.9540000000,22.5552300000,44.7547169811,188.2937219731,1.7400000000,24.6000000000
740,SZ5,2009-10-15,113.9540000000,22.5552300000,44.0500000000,186.7850000000,1.5700000000,24.2000000000
758,SZ5,2009-10-30,113.9540000000,22.5552300000,48.2200000000,190.1200000000,1.6100000000,24.2000000000
142,SZ5,2009-11-15,113.9540000000,22.5552300000,53.6639320531,187.8579971855,1.6721290517,
268,SZ5,2009-11-30,113.9540000000,22.5552300000,50.9499427647,189.1468326364,1.7544764898,
471,SZ5,2009-12-15,113.9540000000,22.5552300000,47.4148928851,184.0422003977,1.7466441334,
520,SZ5,2009-12-30,113.9540000000,22.5552300000,44.3441858405,206.3235639222,1.8648033835,
6,SZ6,2008-03-05,113.9493400000,22.5355800000,3369.3116733713,8543.1703250654,0.9965409861,
24,SZ6,2008-03-25,113.9493400000,22.5355800000,3703.3657232230,8063.6783467600,0.9738823920,
42,SZ6,2008-04-10,113.9493400000,22.5355800000,4067.7754010690,7608.1680693374,0.9443728645,
60,SZ6,2008-04-25,113.9493400000,22.5355800000,4352.1856105584,7968.2222614721,1.3922975620,
78,SZ6,2008-05-10,113.9493400000,22.5355800000,4654.2547814367,8348.6736861277,1.4641410237,
96,SZ6,2008-05-25,113.9493400000,22.5355800000,4987.4884162611,8736.9252316847,1.5351738243,
114,SZ6,2008-06-10,113.9493400000,22.5355800000,5344.3512216283,9151.3201146485,2.2864021863,
132,SZ6,2008-06-25,113.9493400000,22.5355800000,5720.2330938776,9583.5261175279,2.3493605142,25.9900000000
153,SZ6,2008-07-10,113.9493400000,22.5355800000,6924.4700000000,13045.2500000000,2.2754780546,26.8000000000
174,SZ6,2008-07-25,113.9493400000,22.5355800000,6587.6000000000,10815.5800000000,2.2545902352,26.3000000000
195,SZ6,2008-08-10,113.9493400000,22.5355800000,6383.5500000000,11005.8500000000,2.2100000000,26.3000000000
216,SZ6,2008-08-25,113.9493400000,22.5355800000,5603.5156320000,9458.1013280000,2.0400000000,26.1000000000
237,SZ6,2008-09-15,113.9493400000,22.5355800000,4392.4416000000,7182.8064000000,1.9800000000,26.1000000000
258,SZ6,2008-09-25,113.9493400000,22.5355800000,2767.3700000000,3958.3300000000,1.8700000000,25.9000000000
279,SZ6,2008-10-15,113.9493400000,22.5355800000,2692.7653500000,4808.0538000000,1.6550000000,25.9500000000
300,SZ6,2008-11-15,113.9493400000,22.5355800000,2606.4843000000,5378.1690000000,1.3100000000,26.1500000000
321,SZ6,2008-11-27,113.9493400000,22.5355800000,2109.9800000000,4113.2900000000,1.1800000000,26.3000000000
342,SZ6,2008-12-15,113.9493400000,22.5355800000,2084.8501000000,4014.0006500000,1.0850000000,25.6500000000
363,SZ6,2008-12-23,113.9493400000,22.5355800000,2188.6800000000,4163.0000000000,0.9900000000,25.0000000000
384,SZ6,2009-01-05,113.9493400000,22.5355800000,2097.2602500000,4474.2530500000,0.9900000000,24.8500000000
405,SZ6,2009-01-18,113.9493400000,22.5355800000,1883.6700000000,4524.8700000000,0.9900000000,24.7000000000
426,SZ6,2009-02-01,113.9493400000,22.5355800000,1881.8352000000,4153.1856000000,0.6000000000,25.5500000000
447,SZ6,2009-02-21,113.9493400000,22.5355800000,2036.8200000000,4127.6000000000,0.2100000000,26.4000000000
468,SZ6,2009-03-01,113.9493400000,22.5355800000,1899.3624000000,3978.7701000000,0.3500000000,26.0000000000
489,SZ6,2009-03-20,113.9493400000,22.5355800000,1687.4200000000,3673.9100000000,0.4900000000,25.6000000000
510,SZ6,2009-04-15,113.9493400000,22.5355800000,1721.1700000000,3655.0000000000,0.9300000000,25.5000000000
531,SZ6,2009-04-30,113.9493400000,22.5355800000,1771.7900000000,3686.9125000000,0.8850000000,25.3000000000
552,SZ6,2009-05-15,113.9493400000,22.5355800000,1822.4100000000,3718.8250000000,0.8400000000,25.1000000000
573,SZ6,2009-05-30,113.9493400000,22.5355800000,1570.3797169811,3063.4831838565,1.2040358744,22.8500000000
594,SZ6,2009-06-15,113.9493400000,22.5355800000,1612.0000000000,3314.7700000000,1.5100000000,25.3000000000
615,SZ6,2009-06-30,113.9493400000,22.5355800000,488.9591346154,1569.4042792793,2.6291079812,22.7600000000
633,SZ6,2009-07-15,113.9493400000,22.5355800000,140.6900000000,1217.7950000000,3.2300000000,25.1000000000
651,SZ6,2009-07-30,113.9493400000,22.5355800000,877.4390243902,2161.1685520362,2.2867298578,22.9500000000
669,SZ6,2009-08-15,113.9493400000,22.5355800000,1152.2700000000,2778.1900000000,2.1400000000,25.3000000000
687,SZ6,2009-08-30,113.9493400000,22.5355800000,1016.7100000000,2124.1600000000,2.1400000000,25.3000000000
705,SZ6,2009-09-15,113.9493400000,22.5355800000,1016.7100000000,2124.1600000000,1.9300000000,25.3000000000
723,SZ6,2009-09-30,113.9493400000,22.5355800000,943.1745283019,1791.8923766816,1.8100000000,25.3000000000
741,SZ6,2009-10-15,113.9493400000,22.5355800000,982.8200000000,1871.7600000000,1.7500000000,25.2000000000
759,SZ6,2009-10-30,113.9493400000,22.5355800000,962.5800000000,1887.6000000000,1.7200000000,25.2000000000
149,SZ6,2009-11-15,113.9493400000,22.5355800000,902.5143616705,1801.5548732334,1.6500000000,
275,SZ6,2009-11-30,113.9493400000,22.5355800000,886.0517764458,1720.4334277153,1.6300000000,
373,SZ6,2009-12-15,113.9493400000,22.5355800000,835.0821248750,1645.0709147173,1.5700000000,
527,SZ6,2009-12-30,113.9493400000,22.5355800000,681.7366300608,1617.0260221803,1.4600000000,
7,SZ7,2008-03-05,114.0267900000,22.5458900000,44.6871369839,79.3885494528,8.7990748062,
25,SZ7,2008-03-25,114.0267900000,22.5458900000,45.3751825907,72.7217042433,8.7717048020,
43,SZ7,2008-04-10,114.0267900000,22.5458900000,48.2092598145,62.5454395245,8.7318069730,
61,SZ7,2008-04-25,114.0267900000,22.5458900000,42.7017267102,53.8670405846,9.1923507973,
79,SZ7,2008-05-10,114.0267900000,22.5458900000,35.4958002771,45.8604133206,9.2553489499,
97,SZ7,2008-05-25,114.0267900000,22.5458900000,32.1618940042,33.5185135568,9.3359040731,
115,SZ7,2008-06-10,114.0267900000,22.5458900000,25.8090980858,27.5399876812,10.0953575385,
133,SZ7,2008-06-25,114.0267900000,22.5458900000,26.5315102041,17.3972745694,10.1496272909,25.3500000000
154,SZ7,2008-07-10,114.0267900000,22.5458900000,36.2000000000,25.6500000000,10.0757115897,26.2000000000
175,SZ7,2008-07-25,114.0267900000,22.5458900000,22.2000000000,15.5600000000,10.0560064257,25.8000000000
196,SZ7,2008-08-10,114.0267900000,22.5458900000,20.9300000000,10.0000000000,10.0100000000,25.5000000000
217,SZ7,2008-08-25,114.0267900000,22.5458900000,23.6880800000,16.3321600000,9.4650000000,25.4500000000
238,SZ7,2008-09-15,114.0267900000,22.5458900000,24.6240000000,21.4080000000,9.4650000000,25.4500000000
259,SZ7,2008-09-25,114.0267900000,22.5458900000,30.3700000000,34.6000000000,8.9200000000,25.4000000000
280,SZ7,2008-10-15,114.0267900000,22.5458900000,30.6999000000,36.1102500000,8.8800000000,25.4500000000
301,SZ7,2008-11-15,114.0267900000,22.5458900000,34.4985000000,91.0967500000,8.8250000000,26.1500000000
322,SZ7,2008-11-27,114.0267900000,22.5458900000,31.6500000000,128.8000000000,8.8100000000,26.8000000000
343,SZ7,2008-12-15,114.0267900000,22.5458900000,28.8284000000,148.9289500000,8.7750000000,25.9000000000
364,SZ7,2008-12-23,114.0267900000,22.5458900000,27.7900000000,178.2700000000,8.7400000000,25.0000000000
385,SZ7,2009-01-05,114.0267900000,22.5458900000,25.0908000000,149.5663000000,8.6050000000,25.5000000000
406,SZ7,2009-01-18,114.0267900000,22.5458900000,20.9300000000,112.1500000000,8.4700000000,26.0000000000
427,SZ7,2009-02-01,114.0267900000,22.5458900000,23.7648000000,119.2848000000,8.9300000000,25.7000000000
448,SZ7,2009-02-21,114.0267900000,22.5458900000,28.5800000000,136.3600000000,9.3900000000,25.4000000000
469,SZ7,2009-03-01,114.0267900000,22.5458900000,28.5600000000,123.9963000000,8.9050000000,25.7500000000
490,SZ7,2009-03-20,114.0267900000,22.5458900000,27.4200000000,106.7700000000,8.4200000000,26.1000000000
511,SZ7,2009-04-15,114.0267900000,22.5458900000,37.1200000000,133.7600000000,8.5300000000,25.9000000000
532,SZ7,2009-04-30,114.0267900000,22.5458900000,30.3700000000,122.9025000000,8.5200000000,25.7500000000
553,SZ7,2009-05-15,114.0267900000,22.5458900000,23.6200000000,112.0450000000,8.5100000000,25.6000000000
574,SZ7,2009-05-30,114.0267900000,22.5458900000,29.6415094340,94.2163677130,7.7062780269,22.4900000000
595,SZ7,2009-06-15,114.0267900000,22.5458900000,34.0200000000,102.7200000000,8.6200000000,24.6000000000
616,SZ7,2009-06-30,114.0267900000,22.5458900000,25.5000000000,88.7668918919,8.4319248826,22.9400000000
634,SZ7,2009-07-15,114.0267900000,22.5458900000,24.0200000000,97.1350000000,6.2600000000,25.6000000000
652,SZ7,2009-07-30,114.0267900000,22.5458900000,35.6097560976,105.5350678733,6.5600000000,23.2700000000
670,SZ7,2009-08-15,114.0267900000,22.5458900000,40.6600000000,123.1100000000,8.6100000000,25.6000000000
688,SZ7,2009-08-30,114.0267900000,22.5458900000,30.5000000000,99.8000000000,8.6100000000,25.6000000000
706,SZ7,2009-09-15,114.0267900000,22.5458900000,30.5000000000,99.8000000000,8.5900000000,25.4000000000
724,SZ7,2009-09-30,114.0267900000,22.5458900000,27.1745283019,88.9237668161,8.4800000000,25.4000000000
742,SZ7,2009-10-15,114.0267900000,22.5458900000,27.1100000000,98.5000000000,8.4000000000,25.1000000000
760,SZ7,2009-10-30,114.0267900000,22.5458900000,29.2200000000,101.6500000000,8.1100000000,25.1000000000
156,SZ7,2009-11-15,114.0267900000,22.5458900000,36.5928259553,100.4281778940,8.0756585229,
282,SZ7,2009-11-30,114.0267900000,22.5458900000,33.9233754164,84.8533598957,8.0269612986,
380,SZ7,2009-12-15,114.0267900000,22.5458900000,35.0131515568,94.8875305677,8.0500000000,
534,SZ7,2009-12-30,114.0267900000,22.5458900000,44.3569712899,104.7699545456,7.8900000000,
8,SZ8,2008-03-05,114.0288000000,22.5398600000,29.9778123768,34.7866370622,6.2625677422,
26,SZ8,2008-03-25,114.0288000000,22.5398600000,32.2719065592,32.7531047744,6.2386040868,
44,SZ8,2008-04-10,114.0288000000,22.5398600000,26.0545049073,26.3913474413,6.2081226989,
62,SZ8,2008-04-25,114.0288000000,22.5398600000,24.2170441146,25.9617554887,6.6697615929,
80,SZ8,2008-05-10,114.0288000000,22.5398600000,22.1698890843,27.0217981655,6.7361925761,
98,SZ8,2008-05-25,114.0288000000,22.5398600000,15.6901793705,27.7251657222,6.8164556320,
116,SZ8,2008-06-10,114.0288000000,22.5398600000,15.6543136133,26.7776011488,7.5550699719,
134,SZ8,2008-06-25,114.0288000000,22.5398600000,13.1518040816,22.4164599797,7.6236869174,25.2000000000
155,SZ8,2008-07-10,114.0288000000,22.5398600000,18.0000000000,42.1200000000,7.5572549408,25.9000000000
176,SZ8,2008-07-25,114.0288000000,22.5398600000,15.3000000000,32.5400000000,7.5103976855,25.4000000000
197,SZ8,2008-08-10,114.0288000000,22.5398600000,10.4600000000,22.4500000000,7.4800000000,25.3000000000
218,SZ8,2008-08-25,114.0288000000,22.5398600000,10.5759680000,21.2860960000,7.3300000000,25.3000000000
239,SZ8,2008-09-15,114.0288000000,22.5398600000,9.8784000000,18.4848000000,7.3300000000,25.3000000000
260,SZ8,2008-09-25,114.0288000000,22.5398600000,10.1200000000,16.0600000000,7.1800000000,25.3000000000
281,SZ8,2008-10-15,114.0288000000,22.5398600000,15.4539000000,25.7944500000,7.0550000000,25.3000000000
302,SZ8,2008-11-15,114.0288000000,22.5398600000,24.9119500000,57.5247500000,6.6050000000,24.6000000000
323,SZ8,2008-11-27,114.0288000000,22.5398600000,24.6100000000,69.5000000000,6.2800000000,23.9000000000
344,SZ8,2008-12-15,114.0288000000,22.5398600000,18.6725000000,60.3437000000,6.2500000000,23.8000000000
365,SZ8,2008-12-23,114.0288000000,22.5398600000,13.8900000000,54.9200000000,6.2200000000,23.7000000000
386,SZ8,2009-01-05,114.0288000000,22.5398600000,14.3376000000,55.8620500000,5.3800000000,24.6500000000
407,SZ8,2009-01-18,114.0288000000,22.5398600000,13.9500000000,53.5500000000,4.5400000000,25.6000000000
428,SZ8,2009-02-01,114.0288000000,22.5398600000,11.8416000000,50.3472000000,5.4100000000,25.2500000000
449,SZ8,2009-02-21,114.0288000000,22.5398600000,10.7200000000,51.3400000000,6.2800000000,24.9000000000
470,SZ8,2009-03-01,114.0288000000,22.5398600000,24.3984000000,67.5342000000,6.0550000000,25.3000000000
491,SZ8,2009-03-20,114.0288000000,22.5398600000,37.1200000000,81.0800000000,5.8300000000,25.7000000000
512,SZ8,2009-04-15,114.0288000000,22.5398600000,16.8700000000,62.2800000000,5.9100000000,25.4000000000
533,SZ8,2009-04-30,114.0288000000,22.5398600000,15.1800000000,58.0225000000,6.0850000000,24.8500000000
554,SZ8,2009-05-15,114.0288000000,22.5398600000,13.4900000000,53.7650000000,6.2600000000,24.3000000000
575,SZ8,2009-05-30,114.0288000000,22.5398600000,17.7429245283,74.4831838565,5.1434977578,21.7900000000
596,SZ8,2009-06-15,114.0288000000,22.5398600000,20.5800000000,92.8100000000,5.5600000000,24.0000000000
617,SZ8,2009-06-30,114.0288000000,22.5398600000,12.3677884615,59.6936936937,6.3544600939,21.9200000000
635,SZ8,2009-07-15,114.0288000000,22.5398600000,10.2900000000,57.4100000000,7.1700000000,24.3000000000
653,SZ8,2009-07-30,114.0288000000,22.5398600000,9.9439024390,49.2805429864,5.9502369668,22.3000000000
671,SZ8,2009-08-15,114.0288000000,22.5398600000,10.1600000000,53.4700000000,5.9800000000,24.6000000000
689,SZ8,2009-08-30,114.0288000000,22.5398600000,16.9400000000,64.5300000000,5.9800000000,24.6000000000
707,SZ8,2009-09-15,114.0288000000,22.5398600000,16.9400000000,64.5300000000,6.1200000000,24.6000000000
725,SZ8,2009-09-30,114.0288000000,22.5398600000,17.5707547170,62.0717488789,6.0800000000,24.6000000000
743,SZ8,2009-10-15,114.0288000000,22.5398600000,20.3100000000,73.8900000000,6.0300000000,23.6000000000
761,SZ8,2009-10-30,114.0288000000,22.5398600000,18.6900000000,77.2000000000,5.7800000000,23.6000000000
163,SZ8,2009-11-15,114.0288000000,22.5398600000,20.6203355592,88.2561295937,5.7637050208,
289,SZ8,2009-11-30,114.0288000000,22.5398600000,17.8439129525,66.4152001236,5.7000000000,
387,SZ8,2009-12-15,114.0288000000,22.5398600000,16.8258207422,74.4911358471,5.5500000000,
541,SZ8,2009-12-30,114.0288000000,22.5398600000,33.4210414376,91.5039302798,5.3200000000,
9,SZ9,2008-03-05,114.0273300000,22.5294900000,50.7602104680,92.6459414930,2.9539105784,
27,SZ9,2008-03-25,114.0273300000,22.5294900000,50.9362024772,74.2642221344,2.9202220660,
45,SZ9,2008-04-10,114.0273300000,22.5294900000,47.3746367496,64.3750010736,2.8919871285,
63,SZ9,2008-04-25,114.0273300000,22.5294900000,40.1875413896,65.9091055507,3.3521271900,
81,SZ9,2008-05-10,114.0273300000,22.5294900000,33.1534158873,60.0741194450,3.4117274552,
99,SZ9,2008-05-25,114.0273300000,22.5294900000,28.8344700970,49.8062634587,2.8135913377,
117,SZ9,2008-06-10,114.0273300000,22.5294900000,25.2651556128,46.6738674980,4.1534171304,
136,SZ9,2008-06-25,114.0273300000,22.5294900000,19.4915591837,35.2787416413,4.2117690022,25.4500000000
157,SZ9,2008-07-10,114.0273300000,22.5294900000,18.2000000000,38.1200000000,3.5362227986,26.0000000000
178,SZ9,2008-07-25,114.0273300000,22.5294900000,15.2200000000,35.7400000000,3.2003348834,25.7000000000
